S.No.,Current Status,Recommended Weapon,Command Sent,Armed Weapon,Expected Next Status,Fired?,Class
463,Unarmed,None,None,None,Unarmed,No,Non-Malicious
464,Unarmed,None,None,None,Unarmed,No,Non-Malicious
465,Unarmed,None,None,None,Unarmed,No,Non-Malicious
466,Unarmed,None,None,None,Unarmed,No,Non-Malicious
467,Unarmed,None,None,None,Unarmed,No,Non-Malicious
468,Unarmed,None,None,None,Unarmed,No,Non-Malicious
469,Unarmed,None,None,None,Unarmed,No,Non-Malicious
470,Unarmed,None,None,None,Unarmed,No,Non-Malicious
471,Unarmed,None,None,None,Unarmed,No,Non-Malicious
472,Unarmed,None,None,None,Unarmed,No,Non-Malicious
473,Unarmed,None,None,None,Unarmed,No,Non-Malicious
474,Unarmed,None,None,None,Unarmed,No,Non-Malicious
475,Unarmed,None,None,None,Unarmed,No,Non-Malicious
476,Unarmed,None,None,None,Unarmed,No,Non-Malicious
477,Unarmed,None,None,None,Unarmed,No,Non-Malicious
478,Unarmed,None,None,None,Unarmed,No,Non-Malicious
479,Unarmed,None,None,None,Unarmed,No,Non-Malicious
480,Unarmed,None,None,None,Unarmed,No,Non-Malicious
481,Unarmed,None,None,None,Unarmed,No,Non-Malicious
482,Unarmed,None,None,None,Unarmed,No,Non-Malicious
483,Unarmed,None,None,None,Unarmed,No,Non-Malicious
484,Unarmed,None,None,None,Unarmed,No,Non-Malicious
485,Unarmed,None,None,None,Unarmed,No,Non-Malicious
486,Unarmed,None,None,None,Unarmed,No,Non-Malicious
487,Unarmed,None,None,None,Unarmed,No,Non-Malicious
488,Unarmed,None,None,None,Unarmed,No,Non-Malicious
489,Unarmed,None,None,None,Unarmed,No,Non-Malicious
490,Unarmed,None,None,None,Unarmed,No,Non-Malicious
491,Unarmed,None,None,None,Unarmed,No,Non-Malicious
492,Unarmed,None,None,None,Unarmed,No,Non-Malicious
493,Unarmed,None,None,None,Unarmed,No,Non-Malicious
494,Unarmed,None,None,None,Unarmed,No,Non-Malicious
495,Unarmed,None,None,None,Unarmed,No,Non-Malicious
496,Unarmed,None,None,None,Unarmed,No,Non-Malicious
497,Unarmed,None,None,None,Unarmed,No,Non-Malicious
498,Unarmed,None,None,None,Unarmed,No,Non-Malicious
499,Unarmed,None,None,None,Unarmed,No,Non-Malicious
500,Unarmed,None,None,None,Unarmed,No,Non-Malicious
501,Unarmed,None,None,None,Unarmed,No,Non-Malicious
502,Unarmed,None,None,None,Unarmed,No,Non-Malicious
503,Unarmed,None,None,None,Unarmed,No,Non-Malicious
504,Unarmed,None,None,None,Unarmed,No,Non-Malicious
505,Unarmed,None,None,None,Unarmed,No,Non-Malicious
506,Unarmed,None,None,None,Unarmed,No,Non-Malicious
507,Unarmed,None,None,None,Unarmed,No,Non-Malicious
508,Unarmed,None,None,None,Unarmed,No,Non-Malicious
509,Unarmed,None,None,None,Unarmed,No,Non-Malicious
510,Unarmed,None,None,None,Unarmed,No,Non-Malicious
511,Unarmed,None,None,None,Unarmed,No,Non-Malicious
512,Unarmed,None,None,None,Unarmed,No,Non-Malicious
513,Unarmed,None,None,None,Unarmed,No,Non-Malicious
514,Unarmed,None,None,None,Unarmed,No,Non-Malicious
515,Unarmed,None,None,None,Unarmed,No,Non-Malicious
516,Unarmed,None,None,None,Unarmed,No,Non-Malicious
517,Unarmed,None,None,None,Unarmed,No,Non-Malicious
518,Unarmed,None,None,None,Unarmed,No,Non-Malicious
519,Unarmed,None,None,None,Unarmed,No,Non-Malicious
520,Unarmed,None,None,None,Unarmed,No,Non-Malicious
521,Unarmed,None,None,None,Unarmed,No,Non-Malicious
522,Unarmed,None,None,None,Unarmed,No,Non-Malicious
523,Unarmed,None,None,None,Unarmed,No,Non-Malicious
524,Unarmed,None,None,None,Unarmed,No,Non-Malicious
525,Unarmed,None,None,None,Unarmed,No,Non-Malicious
526,Unarmed,None,None,None,Unarmed,No,Non-Malicious
527,Unarmed,None,None,None,Unarmed,No,Non-Malicious
528,Unarmed,None,None,None,Unarmed,No,Non-Malicious
529,Unarmed,None,None,None,Unarmed,No,Non-Malicious
530,Unarmed,None,None,None,Unarmed,No,Non-Malicious
531,Unarmed,None,None,None,Unarmed,No,Non-Malicious
532,Unarmed,None,None,None,Unarmed,No,Non-Malicious
533,Unarmed,None,None,None,Unarmed,No,Non-Malicious
534,Unarmed,None,None,None,Unarmed,No,Non-Malicious
535,Unarmed,None,None,None,Unarmed,No,Non-Malicious
536,Unarmed,None,None,None,Unarmed,No,Non-Malicious
537,Unarmed,None,None,None,Unarmed,No,Non-Malicious
538,Unarmed,None,None,None,Unarmed,No,Non-Malicious
539,Unarmed,None,None,None,Unarmed,No,Non-Malicious
540,Unarmed,None,None,None,Unarmed,No,Non-Malicious
541,Unarmed,None,None,None,Unarmed,No,Non-Malicious
542,Unarmed,None,None,None,Unarmed,No,Non-Malicious
543,Unarmed,None,None,None,Unarmed,No,Non-Malicious
544,Unarmed,None,None,None,Unarmed,No,Non-Malicious
545,Unarmed,None,None,None,Unarmed,No,Non-Malicious
546,Unarmed,None,None,None,Unarmed,No,Non-Malicious
547,Unarmed,None,None,None,Unarmed,No,Non-Malicious
548,Unarmed,None,None,None,Unarmed,No,Non-Malicious
549,Unarmed,None,None,None,Unarmed,No,Non-Malicious
550,Unarmed,None,None,None,Unarmed,No,Non-Malicious
551,Unarmed,None,None,None,Unarmed,No,Non-Malicious
552,Unarmed,None,None,None,Unarmed,No,Non-Malicious
553,Unarmed,Heavy Torpedo,None,None,Unarmed,No,Non-Malicious
554,Unarmed,Heavy Torpedo,Arm_Heavy,None,Armed,No,Non-Malicious
555,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
556,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
557,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
558,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
559,Armed,Heavy Torpedo,Fire,Heavy Torpedo,Unarmed,No,Non-Malicious
560,Unarmed,None,None,None,Unarmed,Yes,Non-Malicious
561,Unarmed,None,None,None,Unarmed,No,Non-Malicious
562,Unarmed,None,None,None,Unarmed,No,Non-Malicious
563,Unarmed,None,None,None,Unarmed,No,Non-Malicious
564,Unarmed,None,None,None,Unarmed,No,Non-Malicious
565,Unarmed,None,None,None,Unarmed,No,Non-Malicious
566,Unarmed,None,None,None,Unarmed,No,Non-Malicious
567,Unarmed,None,None,None,Unarmed,No,Non-Malicious
568,Unarmed,None,None,None,Unarmed,No,Non-Malicious
569,Unarmed,None,None,None,Unarmed,No,Non-Malicious
570,Unarmed,None,None,None,Unarmed,No,Non-Malicious
571,Unarmed,None,None,None,Unarmed,No,Non-Malicious
572,Unarmed,None,None,None,Unarmed,No,Non-Malicious
573,Unarmed,None,None,None,Unarmed,No,Non-Malicious
574,Unarmed,None,None,None,Unarmed,No,Non-Malicious
575,Unarmed,None,None,None,Unarmed,No,Non-Malicious
576,Unarmed,None,None,None,Unarmed,No,Non-Malicious
577,Unarmed,None,None,None,Unarmed,No,Non-Malicious
578,Unarmed,None,None,None,Unarmed,No,Non-Malicious
579,Unarmed,None,None,None,Unarmed,No,Non-Malicious
580,Unarmed,None,None,None,Unarmed,No,Non-Malicious
581,Unarmed,None,None,None,Unarmed,No,Non-Malicious
582,Unarmed,None,None,None,Unarmed,No,Non-Malicious
583,Unarmed,None,None,None,Unarmed,No,Non-Malicious
584,Unarmed,None,None,None,Unarmed,No,Non-Malicious
585,Unarmed,None,None,None,Unarmed,No,Non-Malicious
586,Unarmed,None,None,None,Unarmed,No,Non-Malicious
587,Unarmed,None,None,None,Unarmed,No,Non-Malicious
588,Unarmed,None,None,None,Unarmed,No,Non-Malicious
589,Unarmed,None,None,None,Unarmed,No,Non-Malicious
590,Unarmed,None,None,None,Unarmed,No,Non-Malicious
591,Unarmed,None,None,None,Unarmed,No,Non-Malicious
592,Unarmed,None,None,None,Unarmed,No,Non-Malicious
593,Unarmed,None,None,None,Unarmed,No,Non-Malicious
594,Unarmed,None,None,None,Unarmed,No,Non-Malicious
595,Unarmed,None,None,None,Unarmed,No,Non-Malicious
596,Unarmed,None,None,None,Unarmed,No,Non-Malicious
597,Unarmed,None,None,None,Unarmed,No,Non-Malicious
598,Unarmed,None,None,None,Unarmed,No,Non-Malicious
599,Unarmed,None,None,None,Unarmed,No,Non-Malicious
600,Unarmed,None,None,None,Unarmed,No,Non-Malicious
601,Unarmed,None,None,None,Unarmed,No,Non-Malicious
602,Unarmed,None,None,None,Unarmed,No,Non-Malicious
603,Unarmed,None,None,None,Unarmed,No,Non-Malicious
604,Unarmed,None,None,None,Unarmed,No,Non-Malicious
605,Unarmed,None,None,None,Unarmed,No,Non-Malicious
606,Unarmed,None,None,None,Unarmed,No,Non-Malicious
607,Unarmed,None,None,None,Unarmed,No,Non-Malicious
608,Unarmed,None,None,None,Unarmed,No,Non-Malicious
609,Unarmed,None,None,None,Unarmed,No,Non-Malicious
610,Unarmed,None,None,None,Unarmed,No,Non-Malicious
611,Unarmed,None,None,None,Unarmed,No,Non-Malicious
612,Unarmed,None,None,None,Unarmed,No,Non-Malicious
613,Unarmed,None,None,None,Unarmed,No,Non-Malicious
614,Unarmed,None,None,None,Unarmed,No,Non-Malicious
615,Unarmed,None,None,None,Unarmed,No,Non-Malicious
616,Unarmed,None,None,None,Unarmed,No,Non-Malicious
617,Unarmed,None,None,None,Unarmed,No,Non-Malicious
618,Unarmed,None,None,None,Unarmed,No,Non-Malicious
619,Unarmed,None,None,None,Unarmed,No,Non-Malicious
620,Unarmed,None,None,None,Unarmed,No,Non-Malicious
621,Unarmed,None,None,None,Unarmed,No,Non-Malicious
622,Unarmed,None,None,None,Unarmed,No,Non-Malicious
623,Unarmed,None,None,None,Unarmed,No,Non-Malicious
624,Unarmed,None,None,None,Unarmed,No,Non-Malicious
625,Unarmed,None,None,None,Unarmed,No,Non-Malicious
626,Unarmed,None,None,None,Unarmed,No,Non-Malicious
627,Unarmed,None,None,None,Unarmed,No,Non-Malicious
628,Unarmed,None,None,None,Unarmed,No,Non-Malicious
629,Unarmed,None,None,None,Unarmed,No,Non-Malicious
630,Unarmed,None,None,None,Unarmed,No,Non-Malicious
631,Unarmed,None,None,None,Unarmed,No,Non-Malicious
632,Unarmed,None,None,None,Unarmed,No,Non-Malicious
633,Unarmed,None,None,None,Unarmed,No,Non-Malicious
634,Unarmed,None,None,None,Unarmed,No,Non-Malicious
635,Unarmed,None,None,None,Unarmed,No,Non-Malicious
636,Unarmed,None,None,None,Unarmed,No,Non-Malicious
637,Unarmed,None,None,None,Unarmed,No,Non-Malicious
638,Unarmed,None,None,None,Unarmed,No,Non-Malicious
639,Unarmed,None,None,None,Unarmed,No,Non-Malicious
640,Unarmed,None,None,None,Unarmed,No,Non-Malicious
641,Unarmed,None,None,None,Unarmed,No,Non-Malicious
642,Unarmed,None,None,None,Unarmed,No,Non-Malicious
643,Unarmed,None,None,None,Unarmed,No,Non-Malicious
644,Unarmed,None,None,None,Unarmed,No,Non-Malicious
645,Unarmed,None,None,None,Unarmed,No,Non-Malicious
646,Unarmed,None,None,None,Unarmed,No,Non-Malicious
647,Unarmed,None,None,None,Unarmed,No,Non-Malicious
648,Unarmed,None,None,None,Unarmed,No,Non-Malicious
649,Unarmed,None,None,None,Unarmed,No,Non-Malicious
650,Unarmed,None,None,None,Unarmed,No,Non-Malicious
651,Unarmed,None,None,None,Unarmed,No,Non-Malicious
652,Unarmed,None,None,None,Unarmed,No,Non-Malicious
653,Unarmed,None,None,None,Unarmed,No,Non-Malicious
654,Unarmed,None,None,None,Unarmed,No,Non-Malicious
655,Unarmed,None,None,None,Unarmed,No,Non-Malicious
656,Unarmed,None,None,None,Unarmed,No,Non-Malicious
657,Unarmed,None,None,None,Unarmed,No,Non-Malicious
658,Unarmed,None,None,None,Unarmed,No,Non-Malicious
659,Unarmed,None,None,None,Unarmed,No,Non-Malicious
660,Unarmed,None,None,None,Unarmed,No,Non-Malicious
661,Unarmed,None,None,None,Unarmed,No,Non-Malicious
662,Unarmed,None,None,None,Unarmed,No,Non-Malicious
663,Unarmed,None,None,None,Unarmed,No,Non-Malicious
664,Unarmed,None,None,None,Unarmed,No,Non-Malicious
665,Unarmed,None,None,None,Unarmed,No,Non-Malicious
666,Unarmed,None,None,None,Unarmed,No,Non-Malicious
667,Unarmed,None,None,None,Unarmed,No,Non-Malicious
668,Unarmed,None,None,None,Unarmed,No,Non-Malicious
669,Unarmed,None,None,None,Unarmed,No,Non-Malicious
670,Unarmed,None,None,None,Unarmed,No,Non-Malicious
671,Unarmed,None,None,None,Unarmed,No,Non-Malicious
672,Unarmed,None,None,None,Unarmed,No,Non-Malicious
673,Unarmed,None,None,None,Unarmed,No,Non-Malicious
674,Unarmed,None,None,None,Unarmed,No,Non-Malicious
675,Unarmed,None,None,None,Unarmed,No,Non-Malicious
676,Unarmed,None,None,None,Unarmed,No,Non-Malicious
677,Unarmed,None,None,None,Unarmed,No,Non-Malicious
678,Unarmed,None,None,None,Unarmed,No,Non-Malicious
679,Unarmed,None,None,None,Unarmed,No,Non-Malicious
680,Unarmed,None,None,None,Unarmed,No,Non-Malicious
681,Unarmed,None,None,None,Unarmed,No,Non-Malicious
682,Unarmed,None,None,None,Unarmed,No,Non-Malicious
683,Unarmed,None,None,None,Unarmed,No,Non-Malicious
684,Unarmed,None,None,None,Unarmed,No,Non-Malicious
685,Unarmed,None,None,None,Unarmed,No,Non-Malicious
686,Unarmed,None,None,None,Unarmed,No,Non-Malicious
687,Unarmed,None,None,None,Unarmed,No,Non-Malicious
688,Unarmed,None,None,None,Unarmed,No,Non-Malicious
689,Unarmed,None,None,None,Unarmed,No,Non-Malicious
690,Unarmed,None,None,None,Unarmed,No,Non-Malicious
691,Unarmed,None,None,None,Unarmed,No,Non-Malicious
692,Unarmed,None,None,None,Unarmed,No,Non-Malicious
693,Unarmed,None,None,None,Unarmed,No,Non-Malicious
694,Unarmed,None,None,None,Unarmed,No,Non-Malicious
695,Unarmed,None,None,None,Unarmed,No,Non-Malicious
696,Unarmed,None,None,None,Unarmed,No,Non-Malicious
697,Unarmed,None,None,None,Unarmed,No,Non-Malicious
698,Unarmed,None,None,None,Unarmed,No,Non-Malicious
699,Unarmed,None,None,None,Unarmed,No,Non-Malicious
700,Unarmed,None,None,None,Unarmed,No,Non-Malicious
701,Unarmed,None,None,None,Unarmed,No,Non-Malicious
702,Unarmed,None,None,None,Unarmed,No,Non-Malicious
703,Unarmed,None,None,None,Unarmed,No,Non-Malicious
704,Unarmed,None,None,None,Unarmed,No,Non-Malicious
705,Unarmed,None,None,None,Unarmed,No,Non-Malicious
706,Unarmed,None,None,None,Unarmed,No,Non-Malicious
707,Unarmed,None,None,None,Unarmed,No,Non-Malicious
708,Unarmed,None,None,None,Unarmed,No,Non-Malicious
709,Unarmed,None,None,None,Unarmed,No,Non-Malicious
710,Unarmed,None,None,None,Unarmed,No,Non-Malicious
711,Unarmed,None,None,None,Unarmed,No,Non-Malicious
712,Unarmed,None,None,None,Unarmed,No,Non-Malicious
713,Unarmed,None,None,None,Unarmed,No,Non-Malicious
714,Unarmed,None,None,None,Unarmed,No,Non-Malicious
715,Unarmed,None,None,None,Unarmed,No,Non-Malicious
716,Unarmed,None,None,None,Unarmed,No,Non-Malicious
717,Unarmed,None,None,None,Unarmed,No,Non-Malicious
718,Unarmed,None,None,None,Unarmed,No,Non-Malicious
719,Unarmed,None,None,None,Unarmed,No,Non-Malicious
720,Unarmed,None,None,None,Unarmed,No,Non-Malicious
721,Unarmed,None,None,None,Unarmed,No,Non-Malicious
722,Unarmed,None,None,None,Unarmed,No,Non-Malicious
723,Unarmed,None,None,None,Unarmed,No,Non-Malicious
724,Unarmed,None,None,None,Unarmed,No,Non-Malicious
725,Unarmed,None,None,None,Unarmed,No,Non-Malicious
726,Unarmed,None,None,None,Unarmed,No,Non-Malicious
727,Unarmed,None,None,None,Unarmed,No,Non-Malicious
728,Unarmed,None,None,None,Unarmed,No,Non-Malicious
729,Unarmed,None,None,None,Unarmed,No,Non-Malicious
730,Unarmed,None,None,None,Unarmed,No,Non-Malicious
731,Unarmed,None,None,None,Unarmed,No,Non-Malicious
732,Unarmed,None,None,None,Unarmed,No,Non-Malicious
733,Unarmed,None,None,None,Unarmed,No,Non-Malicious
734,Unarmed,None,None,None,Unarmed,No,Non-Malicious
735,Unarmed,None,None,None,Unarmed,No,Non-Malicious
736,Unarmed,None,None,None,Unarmed,No,Non-Malicious
737,Unarmed,None,None,None,Unarmed,No,Non-Malicious
738,Unarmed,None,None,None,Unarmed,No,Non-Malicious
739,Unarmed,None,None,None,Unarmed,No,Non-Malicious
740,Unarmed,None,None,None,Unarmed,No,Non-Malicious
741,Unarmed,None,None,None,Unarmed,No,Non-Malicious
742,Unarmed,None,None,None,Unarmed,No,Non-Malicious
743,Unarmed,None,None,None,Unarmed,No,Non-Malicious
744,Unarmed,None,None,None,Unarmed,No,Non-Malicious
745,Unarmed,None,None,None,Unarmed,No,Non-Malicious
746,Unarmed,None,None,None,Unarmed,No,Non-Malicious
747,Unarmed,None,None,None,Unarmed,No,Non-Malicious
748,Unarmed,None,None,None,Unarmed,No,Non-Malicious
749,Unarmed,None,None,None,Unarmed,No,Non-Malicious
750,Unarmed,None,None,None,Unarmed,No,Non-Malicious
751,Unarmed,None,None,None,Unarmed,No,Non-Malicious
752,Unarmed,None,None,None,Unarmed,No,Non-Malicious
753,Unarmed,None,None,None,Unarmed,No,Non-Malicious
754,Unarmed,None,None,None,Unarmed,No,Non-Malicious
755,Unarmed,None,None,None,Unarmed,No,Non-Malicious
756,Unarmed,None,None,None,Unarmed,No,Non-Malicious
757,Unarmed,None,None,None,Unarmed,No,Non-Malicious
758,Unarmed,None,None,None,Unarmed,No,Non-Malicious
759,Unarmed,None,None,None,Unarmed,No,Non-Malicious
760,Unarmed,None,None,None,Unarmed,No,Non-Malicious
761,Unarmed,None,None,None,Unarmed,No,Non-Malicious
762,Unarmed,None,None,None,Unarmed,No,Non-Malicious
763,Unarmed,None,None,None,Unarmed,No,Non-Malicious
764,Unarmed,None,None,None,Unarmed,No,Non-Malicious
765,Unarmed,None,None,None,Unarmed,No,Non-Malicious
766,Unarmed,None,None,None,Unarmed,No,Non-Malicious
767,Unarmed,None,None,None,Unarmed,No,Non-Malicious
768,Unarmed,None,None,None,Unarmed,No,Non-Malicious
769,Unarmed,None,None,None,Unarmed,No,Non-Malicious
770,Unarmed,None,None,None,Unarmed,No,Non-Malicious
771,Unarmed,None,None,None,Unarmed,No,Non-Malicious
772,Unarmed,None,None,None,Unarmed,No,Non-Malicious
773,Unarmed,None,None,None,Unarmed,No,Non-Malicious
774,Unarmed,None,None,None,Unarmed,No,Non-Malicious
775,Unarmed,None,None,None,Unarmed,No,Non-Malicious
776,Unarmed,None,None,None,Unarmed,No,Non-Malicious
777,Unarmed,None,None,None,Unarmed,No,Non-Malicious
778,Unarmed,None,None,None,Unarmed,No,Non-Malicious
779,Unarmed,None,None,None,Unarmed,No,Non-Malicious
780,Unarmed,None,None,None,Unarmed,No,Non-Malicious
781,Unarmed,None,None,None,Unarmed,No,Non-Malicious
782,Unarmed,None,None,None,Unarmed,No,Non-Malicious
783,Unarmed,None,None,None,Unarmed,No,Non-Malicious
784,Unarmed,None,None,None,Unarmed,No,Non-Malicious
785,Unarmed,None,None,None,Unarmed,No,Non-Malicious
786,Unarmed,None,None,None,Unarmed,No,Non-Malicious
787,Unarmed,None,None,None,Unarmed,No,Non-Malicious
788,Unarmed,None,None,None,Unarmed,No,Non-Malicious
789,Unarmed,None,None,Light Torpedo,Unarmed,No,Malicious
790,Unarmed,None,None,None,Unarmed,No,Non-Malicious
791,Unarmed,None,None,None,Unarmed,No,Non-Malicious
792,Unarmed,None,None,None,Unarmed,No,Non-Malicious
793,Unarmed,None,None,None,Unarmed,No,Non-Malicious
794,Unarmed,None,None,None,Unarmed,No,Non-Malicious
795,Unarmed,None,None,None,Unarmed,No,Non-Malicious
796,Unarmed,None,None,None,Unarmed,No,Non-Malicious
797,Unarmed,None,None,None,Unarmed,No,Non-Malicious
798,Unarmed,None,None,None,Unarmed,No,Non-Malicious
799,Unarmed,None,None,None,Unarmed,No,Non-Malicious
800,Unarmed,None,None,None,Unarmed,No,Non-Malicious
801,Unarmed,None,None,None,Unarmed,No,Non-Malicious
802,Unarmed,None,None,None,Unarmed,No,Non-Malicious
803,Unarmed,None,None,None,Unarmed,No,Non-Malicious
804,Unarmed,None,None,None,Unarmed,No,Non-Malicious
805,Unarmed,None,None,None,Unarmed,No,Non-Malicious
806,Unarmed,None,None,None,Unarmed,No,Non-Malicious
807,Unarmed,None,None,None,Unarmed,No,Non-Malicious
808,Unarmed,None,None,None,Unarmed,No,Non-Malicious
809,Unarmed,None,None,None,Unarmed,No,Non-Malicious
810,Unarmed,None,None,None,Unarmed,No,Non-Malicious
811,Unarmed,None,None,None,Unarmed,No,Non-Malicious
812,Unarmed,None,None,None,Unarmed,No,Non-Malicious
813,Unarmed,None,None,None,Unarmed,No,Non-Malicious
814,Unarmed,None,None,None,Unarmed,No,Non-Malicious
815,Unarmed,None,None,None,Unarmed,No,Non-Malicious
816,Unarmed,None,None,None,Unarmed,No,Non-Malicious
817,Unarmed,None,None,None,Unarmed,No,Non-Malicious
818,Unarmed,None,None,None,Unarmed,No,Non-Malicious
819,Unarmed,None,None,None,Unarmed,No,Non-Malicious
820,Unarmed,None,None,None,Unarmed,No,Non-Malicious
821,Unarmed,None,None,None,Unarmed,No,Non-Malicious
822,Unarmed,None,None,None,Unarmed,No,Non-Malicious
823,Unarmed,None,None,None,Unarmed,No,Non-Malicious
824,Unarmed,None,None,None,Unarmed,No,Non-Malicious
825,Unarmed,None,None,None,Unarmed,No,Non-Malicious
826,Unarmed,None,None,None,Unarmed,No,Non-Malicious
827,Unarmed,None,None,None,Unarmed,No,Non-Malicious
828,Unarmed,None,None,None,Unarmed,No,Non-Malicious
829,Unarmed,None,None,None,Unarmed,No,Non-Malicious
830,Unarmed,None,None,None,Unarmed,No,Non-Malicious
831,Unarmed,None,None,None,Unarmed,No,Non-Malicious
832,Unarmed,None,None,None,Unarmed,No,Non-Malicious
833,Unarmed,None,None,None,Unarmed,No,Non-Malicious
834,Unarmed,None,None,None,Unarmed,No,Non-Malicious
835,Unarmed,None,None,None,Unarmed,No,Non-Malicious
836,Unarmed,None,None,None,Unarmed,No,Non-Malicious
837,Unarmed,None,None,None,Unarmed,No,Non-Malicious
838,Unarmed,None,None,None,Unarmed,No,Non-Malicious
839,Unarmed,None,None,None,Unarmed,No,Non-Malicious
840,Unarmed,None,None,None,Unarmed,No,Non-Malicious
841,Unarmed,None,None,None,Unarmed,No,Non-Malicious
842,Unarmed,None,None,None,Unarmed,No,Non-Malicious
843,Unarmed,None,None,None,Unarmed,No,Non-Malicious
844,Unarmed,None,None,None,Unarmed,No,Non-Malicious
845,Unarmed,None,None,None,Unarmed,No,Non-Malicious
846,Unarmed,None,None,None,Unarmed,No,Non-Malicious
847,Unarmed,None,None,None,Unarmed,No,Non-Malicious
