S.No.,Current Status,Recommended Weapon,Command Sent,Armed Weapon,Expected Next Status,Fired?,Class,Prediction,Probability
1175,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1176,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1177,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1178,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1179,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1180,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1181,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1182,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1183,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1184,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1185,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1186,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1187,Armed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1188,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1189,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1190,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1191,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1192,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1193,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1194,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1195,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1196,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1197,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1198,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1199,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1200,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1201,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1202,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1203,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1204,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1205,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1206,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1207,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1208,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1209,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1210,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1211,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1212,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1213,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1214,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1215,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1216,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1217,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1218,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1219,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1220,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1221,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1222,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1223,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1224,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1225,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1226,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1227,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1228,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1229,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1230,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1231,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1232,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1233,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1234,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1235,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1236,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1237,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1238,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1239,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1240,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1241,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1242,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1243,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1244,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1245,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1246,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1247,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1248,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1249,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1250,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1251,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1252,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1253,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1254,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1255,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1256,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1257,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1258,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1259,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1260,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1261,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1262,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1263,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1264,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1265,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1266,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1267,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1268,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1269,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1270,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1271,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1272,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1273,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1274,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1275,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1276,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1277,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1278,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1279,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1280,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1281,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1282,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1283,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1284,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1285,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1286,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1287,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1288,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1289,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1290,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1291,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1292,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1293,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1294,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1295,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1296,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1297,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1298,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1299,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1300,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1301,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1302,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1303,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1304,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1305,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1306,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1307,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1308,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1309,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1310,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1311,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1312,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1313,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1314,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1315,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1316,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1317,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1318,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1319,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1320,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1321,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1322,Armed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1323,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1324,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1325,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1326,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1327,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1328,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1329,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1330,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1331,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1332,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1333,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1334,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1335,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1336,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1337,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1338,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1339,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1340,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1341,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1342,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1343,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1344,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1345,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1346,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1347,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1348,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1349,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1350,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1351,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1352,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1353,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1354,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1355,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1356,Armed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1357,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1358,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1359,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1360,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1361,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1362,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1363,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1364,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1365,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1366,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1367,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1368,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1369,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1370,Armed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1371,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1372,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1373,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1374,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1375,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1376,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1377,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1378,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1379,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1380,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1381,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1382,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1383,Unarmed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1384,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1385,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1386,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1387,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1388,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1389,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1390,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1391,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1392,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1393,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1394,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1395,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1396,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1397,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1398,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1399,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1400,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1401,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1402,Armed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1403,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1404,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1405,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1406,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1407,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1408,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1409,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1410,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1411,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1412,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1413,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1414,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1415,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1416,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1417,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1418,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1419,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1420,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1421,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1422,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1423,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1424,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1425,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1426,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1427,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1428,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1429,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1430,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1431,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1432,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1433,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1434,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1435,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1436,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1437,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1438,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1439,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1440,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1441,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1442,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1443,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1444,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1445,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1446,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1447,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1448,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1449,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1450,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1451,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1452,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1453,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1454,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1455,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
1456,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.7133801344847649
1457,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.7133801344847649
1458,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.7133801344847649
1459,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.7133801344847649
1460,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.7133801344847649
